source,target,value
5345,1800040961,13
5345,1800071790,13
5345,1800244920,13
5345,1802814933,13
5346,1808456270,13
5346,1808393853,13
5346,1807776024,13
5346,1800353550,13
5346,1800022106,13
5347,1802821120,13
5347,1800354130,13
5347,1800050029,13
5347,1800019431,13
5347,1800062915,13
5348,1808405250,13
5348,1800020507,13
5348,1808405164,13
5348,1800022106,13
5348,1800137971,13
5349,1808419749,13
5349,1800256439,13
5349,1800070006,13
5349,1800182038,13
5349,1800021319,13
5350,1800223031,13
5350,1800103039,13
5350,1803470400,13
5350,1804383575,13
5350,1800350475,13
5351,1808455533,13
5351,1808478473,13
5351,1800026758,13
5351,1800350475,13
5351,1800223031,13
5352,1800233344,13
5352,1800019304,13
5352,1800340927,13
5352,1807800000,13
5352,1807211778,13
5353,1800353571,13
5353,1800055909,13
5353,1800340805,13
5353,1808419258,13
5353,1800203488,13
5354,1800024095,13
5354,1800019246,13
5354,1800253215,13
5354,1800228066,13
5354,1800109653,13
5355,1800062697,13
5355,1800018639,13
5355,1807579301,13
5355,1804090611,13
5355,1800113164,13
5356,1800071790,13
5356,1800021677,13
5356,1800206599,13
5356,1800198688,13
5356,1808440470,13
5357,1800070046,13
5357,1800317443,13
5357,1808497469,13
5357,1807426897,13
5357,1800363168,13
5358,1800233344,13
5358,1800019304,13
5358,1800024141,13
5358,1800245898,13
5358,1800018964,13
5359,1800064784,13
5359,1800350475,13
5359,1800072405,13
5359,1808456270,13
5359,1804383575,13
5360,1800021580,13
5360,1800198688,13
5360,1800341322,13
5360,0,13
5360,1800279640,13
5361,1800026582,13
5361,1800109653,13
5361,1804383671,13
5361,1800103151,13
5361,1800361191,13
5362,1804484818,13
5362,1808404018,13
5362,1800043746,13
5362,1800177668,13
5362,1800112926,13
5363,1804329632,13
5363,1808478445,13
5363,1800025371,13
5363,1800022996,13
5363,1800022106,13
5364,1800205324,13
5364,1800242003,13
5364,1800057265,13
5364,1800128578,13
5364,1800026459,13
5365,1800119952,13
5365,1800048705,13
5365,1800025551,13
5365,1800092910,13
5365,1800018964,12.8
5366,1800141720,13
5366,1800114635,13
5366,1804383671,13
5366,1800244920,13
5366,1808418956,13
5367,1800026767,13
5367,1800024141,13
5367,1800070006,13
5367,1800057265,13
5367,1800120902,13
5368,1800117946,13
5368,1808497469,13
5368,1808396034,13
5368,1807776058,13
5368,1800410502,13
5369,1807812170,13
5369,1802761117,13
5369,1800018850,13
5369,1800182038,13
5369,1800363151,13
5370,1800042806,13
5370,1800136265,13
5370,1802827864,13
5370,1800075305,13
5370,1800063665,13
5371,1807816312,13
5371,1800019665,13
5371,1804398726,13
5371,1808405082,13
5371,1800020507,13
5372,1800352387,13
5372,1800112611,13
5372,1800252514,13
5372,1800025551,13
5372,1800018964,13
5373,1800037131,13
5373,1808411888,13
5373,1802838361,13
5373,1800022089,13
5373,1800019297,13
5374,1800231636,13
5374,1804361439,13
5374,1800022843,13
5374,1800022106,13
5374,1800229750,13
5375,1808404878,13
5375,1800021580,13
5375,1800021677,13
5375,1800228066,13
5375,1800021339,13
5376,1800074038,13
5376,1800152650,13
5376,1800020212,13
5376,1800233344,13
5376,1800044667,13
5377,1800114768,13
5377,1800244920,13
5377,1800064675,13
5377,1800025366,13
5377,1800043163,13
5378,1802816711,13
5378,1800022089,13
5378,1800341348,13
5378,1800182038,13
5378,1800248377,13
5379,1800044667,13
5379,1800135810,13
5379,1800341333,13
5379,1800198688,13
5379,1800279640,13
5380,1800023786,13
5380,1800203972,13
5380,1800261897,13
5380,1808406642,13
5380,1800018914,13
5381,1804329632,13
5381,1807761085,13
5381,1800026459,13
5381,1800182038,13
5381,1800021319,13
5382,1800196701,13
5382,1800030906,13
5382,1800071079,13
5382,1800152650,13
5382,1800420000,13
5383,1800353825,13
5383,1800103151,13
5383,1804383671,13
5383,1804857894,13
5383,1800198675,13
5384,1800041299,13
5384,1800243088,13
5384,1800134432,13
5384,1800223031,12.75
5384,1800071079,12.666667
5385,1800049735,13
5385,1804329632,13
5385,1802834401,13
5385,1800353749,13
5385,1800019214,13
5386,1800235870,13
5386,1800064784,13
5386,1800223031,13
5386,1800363168,13
5386,1800228066,13
5387,1808439408,13
5387,1808405164,13
5387,1807565371,13
5387,1800025366,13
5387,1800074038,13
5388,1800147492,13
5388,1800182293,13
5388,1800019297,13
5388,1800223031,13
5388,1808411996,13
5389,1800019304,13
5389,1800182364,13
5389,1800139980,13
5389,1800233344,13
5389,1800223031,13
5390,1800059423,13
5390,1804133346,13
5390,1800265209,13
5390,1800353749,13
5390,1800043163,13
5391,1800139450,13
5391,1807426893,13
5391,1808403751,13
5391,1800192737,13
5391,1802821765,13
5392,1808404398,13
5392,1800139157,13
5392,1800340649,13
5392,1800182293,13
5392,1800291767,13
5393,1800237139,13
5393,1800035718,13
5393,1800279640,13
5393,1800233344,13
5393,1800182038,13
5394,1800025762,13
5394,1800353825,13
5394,1800112611,13
5394,1800137971,13
5394,1800022089,13
5395,1807859468,13
5395,1800071079,13
5395,1800060604,13
5395,1800095415,13
5395,1808411996,13
5396,1800143814,13
5396,1800026459,13
5396,1804379957,13
5396,1807645166,13
5396,1807761085,13
5397,1800228066,13
5397,1800165355,13
5397,1800057086,13
5397,1807426884,13
5397,1800248377,13
5398,1800363151,13
5398,1804133346,13
5398,1800071079,13
5398,1807859434,13
5398,1800244920,13
5399,1808405164,13
5399,1800024141,13
5399,1807565371,13
5399,1800023786,13
5399,1800019304,13
5400,1800143814,13
5400,1800123116,13
5400,1800026459,13
5400,1800021319,13
5400,1800245829,13
5401,1800353749,13
5401,1800019048,13
5401,1800205324,13
5401,1800182038,13
5401,1802814933,13
5402,1800023777,13
5402,1808404010,13
5402,1800105827,13
5402,1800020522,13
5402,1800047114,13
5403,1800024381,13
5403,1800019257,13
5403,1800205324,13
5403,1800082735,13
5403,1800054624,13
5404,1800062697,13
5404,1804861092,13
5404,1802814933,13
5404,1800072614,13
5404,1800018964,13
5405,1803470400,13
5405,1800128578,13
5405,1807426893,13
5405,1800174462,13
5405,1804383585,13
5406,1800072614,13
5406,1800340322,13
5406,1800444902,13
5406,1800102975,13
5406,1807645166,13
5407,1808487510,13
5407,1808440575,13
5407,1808439408,13
5407,1800244920,13
5407,1802814933,13
5408,1807816312,13
5408,1805537889,13
5408,1800025808,13
5408,1800025371,13
5408,1800245829,13
5409,1800057265,13
5409,1800223031,13
5409,1800128578,13
5409,1800102975,13
5409,1807426884,13
5410,1800340649,13
5410,1808411996,13
5410,1800243088,13
5410,1800363151,13
5410,1800019304,12.833333
5411,1800024141,13
5411,1800057265,13
5411,1800223031,13
5411,1800120902,13
5411,1800228066,13
5412,1807800000,13
5412,1800340457,13
5412,1800019187,13
5412,1808516293,13
5412,1800070006,13
5413,1800205324,13
5413,1800103151,13
5413,1800019042,13
5413,1800340322,13
5413,1800018914,13
5414,1800071079,13
5414,1800341693,13
5414,1800109559,13
5414,1808419749,13
5414,1800022089,13
5415,1800340322,13
5415,1807812147,13
5415,1800179562,13
5415,1804358017,13
5415,1804383585,13
5416,1800019214,13
5416,1808439867,13
5416,1800228066,13
5416,1800236989,13
5416,1800223031,13
5417,1804094774,13
5417,1800049735,13
5417,1800107656,13
5417,1800020522,13
5417,1807426893,13
5418,1800109653,13
5418,1800195659,13
5418,1800096752,13
5418,1804383744,13
5418,1800223031,13
5419,1800025551,13
5419,1800229750,13
5419,1800212014,13
5419,1800072405,13
5419,1800099342,13
5420,1804383744,13
5420,1808409320,13
5420,1800019927,13
5420,1800026055,13
5420,1808411996,13
5421,1800112664,13
5421,1800231636,13
5421,1800019337,13
5421,1800354795,13
5421,1800107656,13
5422,1800353825,13
5422,1802816711,13
5422,1800103660,13
5422,1800223031,13
5422,1808404398,13
5423,1804736435,13
5423,1800022089,13
5423,1808491635,13
5423,1800228066,13
5423,1800067581,13
5424,1808419749,13
5424,1800019257,13
5424,1800139083,13
5424,1800267910,13
5424,1804383744,13
5425,1804476872,13
5425,1800020133,13
5425,1803471098,13
5425,1800071079,13
5425,1800340649,13
5426,1804770389,13
5426,1800022096,13
5426,1800228066,13
5426,1807800000,13
5426,1800022106,13
5427,1800340927,13
5427,1807426897,13
5427,1800025551,13
5427,1800099442,13
5427,1800228066,13
5428,1800022096,13
5428,1800340927,13
5428,1800367822,13
5428,1808404439,13
5428,1800019151,13
5429,1800195932,13
5429,1800353550,13
5429,1800182293,13
5429,1802814933,13
5429,1800019316,13
5430,1807776039,13
5430,1800137971,13
5430,1800025366,13
5430,1800022106,13
5430,1807800000,13
5431,1800025371,13
5431,1800022089,13
5431,1800022145,13
5431,1807800000,13
5431,1800228066,13
5432,1800103039,13
5432,1800109559,13
5432,1807565371,13
5432,1800137971,13
5432,1800353749,13
5433,1800103151,13
5433,1804358017,13
5433,1800082735,13
5433,1800182038,13
5433,1800340322,13
5434,1800021967,13
5434,1802834401,13
5434,1804090611,13
5434,1808418956,13
5434,1808461279,13
5435,1804764262,13
5435,1804516780,13
5435,1800019218,13
5435,1800026703,13
5435,1807751254,13
5436,1804383585,13
5436,1800025551,13
5436,1808419749,13
5436,1808405164,13
5436,1808392263,13
5437,1804329632,13
5437,1800025551,13
5437,1808405082,13
5437,1800043163,13
5437,1800025371,13
5438,1808396034,13
5438,1800025962,13
5438,1800202853,13
5438,1808419749,13
5438,1800233344,13
5439,1804383744,13
5439,1800048705,13
5439,1800103041,13
5439,1800118316,13
5439,1800110377,13
5440,1800064675,13
5440,1800128578,13
5440,1800074038,13
5440,1800022106,13
5440,1800353749,13
5441,1804516780,13
5441,1800203488,13
5441,1800019337,13
5441,1800228066,13
5441,1808411996,13
5442,1800022089,13
5442,1800022145,13
5442,1800229750,13
5442,1800340674,13
5442,1800228066,13
5443,1800062169,13
5443,1800071790,13
5443,1800030880,13
5443,1804861092,13
5443,1800073970,13
5444,1800141720,13
5444,1800096752,13
5444,1804383744,13
5444,1800245898,13
5444,1800057265,13
5445,1800256439,13
5445,1800223031,13
5445,1802814933,13
5445,1800182038,13
5445,1800092910,13
5446,1804476870,13
5446,1800318700,13
5446,1800172505,13
5446,1800071079,13
5446,1800248377,13
5447,1800267910,13
5447,1803248906,13
5447,1800099442,13
5447,1800019297,13
5447,1800116994,13
5448,1800019337,13
5448,1800019218,13
5448,1800019304,13
5448,1808455533,13
5448,1804555491,13
5449,1800111258,13
5449,1800249512,13
5449,1800185780,13
5449,1808455533,13
5449,1807816302,13
5450,1800340322,13
5450,1800103151,13
5450,1800367822,13
5450,1800353571,13
5450,1808435938,13
5451,1800018999,13
5451,1800223031,13
5451,1800096828,13
5451,1800350475,13
5451,1800222974,13
5452,1800350475,13
5452,1800229750,13
5452,1800025371,13
5452,1800353550,13
5452,1800228066,13
5453,1800141720,13
5453,1800103151,13
5453,1804383671,13
5453,1804329632,13
5453,1808418956,13
5454,1800235955,13
5454,1800026758,13
5454,1800070133,13
5454,1800233344,13
5454,1800223031,13
5455,1808491551,13
5455,1800023786,13
5455,1800261928,13
5455,1800025838,13
5455,1800099342,13
5456,1800126187,13
5456,1800223031,13
5456,1800100636,13
5456,1804398726,13
5456,1800059603,13
5457,1804861092,13
5457,1802834401,13
5457,1800229750,13
5457,1800025366,13
5457,1800244920,13
5458,1800071079,13
5458,1800025551,13
5458,1800352365,13
5458,1800043163,13
5458,1800173371,13
5459,1800229631,13
5459,1800025366,13
5459,1805535154,13
5459,1800244920,13
5459,1800198688,13
5460,1808411901,13
5460,1800086234,13
5460,1800212880,13
5460,1800057265,13
5460,1800223031,13
5461,1800226270,13
5461,1800049735,13
5461,1800022089,13
5461,1800018892,13
5461,1800018916,13
5462,1800035407,13
5462,1800020752,13
5462,1800019201,13
5462,1800353571,13
5462,1800070594,13
5463,1800024255,13
5463,1800182364,13
5463,1807812137,13
5463,1800223031,13
5463,1800018810,13
5464,1800205324,13
5464,1808414381,13
5464,1800223031,13
5464,1800090455,13
5464,1800070046,13
5465,1800182293,13
5465,1800103151,13
5465,1800020345,13
5465,1807426893,13
5465,1800182038,13
5466,1800223031,13
5466,1800228066,13
5466,1800350475,13
5466,1802834401,13
5466,1800102975,13
5467,1800025551,13
5467,1802834401,13
5467,1800350475,13
5467,1800228066,13
5467,1807793661,13
5468,1800043163,13
5468,1800099342,13
5468,1800350475,13
5468,1800022106,13
5468,1800020507,13
5469,1800137971,13
5469,1800103151,13
5469,1800019257,13
5469,1800195659,13
5469,1805540029,13
5470,1800233344,13
5470,1800182038,13
5470,1804104796,13
5470,1800353825,13
5470,1800020507,13
5471,1800043163,13
5471,1800020586,13
5471,1807793661,13
5471,1800025371,13
5471,1800104240,13
5472,1800107656,13
5472,1800048264,13
5472,1804170974,13
5472,1800139157,13
5472,1800195659,13
5473,1800116994,13
5473,1800024141,13
5473,1800070046,13
5473,1800223031,13
5473,1800228066,13
5474,1804516780,13
5474,1800071079,13
5474,1800022106,13
5474,1808455533,13
5474,1808419749,13
5475,1800019191,13
5475,1800025551,13
5475,1807634517,13
5475,1800154123,13
5475,1800022026,13
5476,1800350475,13
5476,1800109653,13
5476,1800022229,13
5476,1800022106,13
5476,1800228066,13
5477,1800018999,13
5477,1800223031,13
5477,1800018938,13
5477,1807437187,13
5477,1800125964,13
5478,1800169866,13
5478,1800117946,13
5478,1800161887,13
5478,1800299230,13
5478,1800340322,12.75
5479,1800103151,13
5479,1800182038,13
5479,1800020867,13
5479,1800022089,13
5479,1800022145,13
5480,1800420000,13
5480,1800340927,13
5480,1800233344,13
5480,1800234527,13
5480,1800019218,13
5481,1808448784,13
5481,1800022145,13
5481,1800172505,13
5481,1800245419,13
5481,1808433117,13
5482,1800255845,13
5482,1800043163,13
5482,1800059423,13
5482,1800365183,13
5482,1800025551,13
5483,1800024844,13
5483,1800080788,13
5483,1800195659,13
5483,1800340649,13
5483,1800139157,13
5484,1800116994,13
5484,1800235870,13
5484,1804133346,13
5484,1800223031,13
5484,1800128578,13
5485,1808456278,13
5485,1800195659,13
5485,1800361191,13
5485,1800244920,13
5485,1807537518,13
5486,1804895504,13
5486,1808506356,13
5486,1800340649,13
5486,1800179562,13
5486,1808409320,13
5487,1800137971,13
5487,1800076081,13
5487,1800361191,13
5487,1800035718,13
5487,1800108522,13
5488,1800103151,13
5488,1807565371,13
5488,1800108522,13
5488,1800361191,13
5488,1800050014,13
5489,1800087601,13
5489,1800041299,13
5489,1808415451,13
5489,1800195659,13
5489,1807858511,13
5490,1800018964,13
5490,1800223031,13
5490,1807751013,13
5490,1800350475,13
5490,1800182038,13
5491,1800025551,13
5491,1800253182,13
5491,1800182038,13
5491,1808448766,13
5491,1800025366,13
5492,1800183637,13
5492,1800021967,13
5492,1800131906,13
5492,1800340284,13
5492,1800027973,13
5493,1800182364,13
5493,1808405164,13
5493,1800244920,12.848158
5493,1802814933,12.721121
5493,1800062915,12.666667
5494,1807816345,13
5494,1808482851,13
5494,1802814933,13
5494,1800233383,13
5494,1800287421,13
5495,1800024141,13
5495,1807428622,13
5495,1800352365,13
5495,1800228066,13
5495,1800235955,13
5496,1800223031,13
5496,1800072405,13
5496,1800340322,13
5496,1800021319,13
5496,1807426884,13
5497,1808455533,13
5497,1804329632,13
5497,1800353749,13
5497,1800022313,13
5497,1800234527,13
5498,1800019316,13
5498,1800108522,13
5498,1800021290,13
5498,1800223031,13
5498,1800351401,13
5499,1807751013,13
5499,1803470400,13
5499,1800174462,13
5499,1800350475,13
5499,1807426893,13
5500,1802834401,13
5500,1800242776,13
5500,1800229750,13
5500,1800233344,13
5500,1800244920,13
5501,1800361191,13
5501,1800020981,13
5501,1800025762,13
5501,1800022089,13
5501,1800168581,13
5502,1800231636,13
5502,1800353749,13
5502,1800229750,13
5502,1800022229,13
5502,1800025371,13
5503,1800019304,13
5503,1800107656,13
5503,1804133346,13
5503,1800022089,13
5503,1808411942,13
5504,1800279734,13
5504,1800165355,13
5504,1807776036,13
5504,1800022089,13
5504,1800018914,13
5505,1800341693,13
5505,1807816302,13
5505,1800229750,13
5505,1800233344,13
5505,1807426893,13
5506,1800228066,13
5506,1800022096,13
5506,1800022089,13
5506,1807731530,13
5506,1802821765,13
5507,1800024141,13
5507,1800212379,13
5507,1800112667,13
5507,1808416650,13
5507,1804133346,13
5508,1800126597,13
5508,1800195659,13
5508,1800019304,13
5508,1800223031,13
5508,1804383671,13
5509,1800223031,13
5509,1800022996,13
5509,1800182207,13
5509,1800182038,13
5509,1800228066,13
5510,1800353749,13
5510,1808405048,13
5510,1800043163,13
5510,1800022106,13
5510,1800020507,13
5511,1800019337,13
5511,1800074038,13
5511,1800227783,13
5511,1803248906,13
5511,1800137971,13
5512,1808415451,13
5512,1800340358,13
5512,1800020981,13
5512,1807816315,13
5512,1800025816,13
5513,1800367822,13
5513,1800170519,13
5513,1800194750,13
5513,1800025551,13
5513,1800019084,13
5514,1800353477,13
5514,1800024300,13
5514,1800287500,13
5514,1808403930,13
5514,1800090455,13
5515,1802819572,13
5515,1802816835,13
5515,1800025551,13
5515,1800223031,13
5515,1800116994,13
5516,1800419889,13
5516,1804516780,13
5516,1800350475,13
5516,1800025371,13
5516,1807657647,13
5517,1803471117,13
5517,1800062820,13
5517,1800044667,13
5517,1800233344,13
5517,1808411996,13
5518,1808405164,13
5518,1800229750,13
5518,1800043163,13
5518,1800020522,13
5518,1800245829,13
5519,1800128578,13
5519,1800120902,13
5519,1800245898,13
5519,1802761123,13
5519,1800025223,13
5520,1800025230,13
5520,1800073932,13
5520,1800139510,13
5520,1800024141,13
5520,1800134432,13
5521,1800125435,13
5521,1800353550,13
5521,1800353825,13
5521,1807800000,13
5521,1800025366,13
5522,1804329632,13
5522,1800025371,13
5522,1800025551,13
5522,1800018914,13
5522,1800228066,13
5523,1800021967,13
5523,1808410814,13
5523,1800179562,13
5523,1802814933,13
5523,1800279640,13
5524,1800024398,13
5524,1800245898,13
5524,1800139157,13
5524,1800026582,13
5524,1800103039,13
5525,1800020133,13
5525,1800026443,13
5525,1800061638,13
5525,1800070006,13
5525,1807645166,13
5526,1808404010,13
5526,1800245898,13
5526,1800103039,13
5526,1800021319,13
5526,1807426897,13
5527,1800244920,13
5527,1800080795,13
5527,1800198675,13
5527,1800019304,13
5527,1800062820,13
5528,1800023786,13
5528,1807645166,13
5528,1802834401,13
5528,1800350475,13
5528,1800223031,13
5529,1800256345,13
5529,1808409320,13
5529,1800057265,13
5529,1802761123,13
5529,1800212880,13
5530,1802814933,13
5530,1804133346,13
5530,1800054624,13
5530,1800018964,13
5530,1800090239,13
5531,1800134432,13
5531,1800222974,13
5531,1800195659,13
5531,1800025366,13
5531,1800195932,13
5532,1800159124,13
5532,1800143814,13
5532,1800018810,13
5532,1800021319,13
5532,1804408964,13
5533,1800071790,13
5533,1800040967,13
5533,1800099442,13
5533,1800018964,13
5533,1800361191,13
5534,1800128578,13
5534,1800025551,13
5534,1803242038,13
5534,1808491551,13
5534,1808403742,13
5535,1800037921,13
5535,1800096752,13
5535,1800340358,13
5535,1808405164,13
5535,1800137971,13
5536,1800107656,13
5536,1800228066,13
5536,1808405048,13
5536,1807800000,13
5536,1800022106,13
5537,1808396034,13
5537,1804749968,13
5537,1800112611,13
5537,1800018964,13
5537,1800249529,13
5538,1800107656,13
5538,1804383671,13
5538,1808428820,13
5538,1800165355,13
5538,1800099342,13
5539,1800340927,13
5539,1800353749,13
5539,1800022229,13
5539,1800228066,13
5539,1800109653,13
5540,1804329632,13
5540,1808473714,13
5540,1804770389,13
5540,1800228066,13
5540,1800022106,13
5541,1800361191,13
5541,1800223031,13
5541,1808396403,13
5541,1800118316,13
5541,1800096828,13
5542,1800107250,13
5542,1800235870,13
5542,1800177441,13
5542,1800294193,13
5542,1800071965,13
5543,1808492635,13
5543,1800420407,13
5543,1800223031,13
5543,1804364755,13
5543,1800244920,13
5544,1800071790,13
5544,1805535154,13
5544,1802814933,13
5544,0,13
5544,1800244920,13
5545,1802823130,13
5545,1800102855,13
5545,1800129586,13
5545,1800279640,13
5545,1800025462,13
5546,1800226254,13
5546,1800223031,13
5546,1800103151,13
5546,1800128578,13
5546,1804383564,13
5547,1800227783,13
5547,1808411996,13
5547,1800071079,13
5547,1800212014,13
5547,1800228066,13
5548,1808415451,13
5548,1800072405,13
5548,1804364753,13
5548,1800021319,13
5548,1807761085,13
5549,1800131906,13
5549,1800019257,13
5549,1800193033,13
5549,1800152650,13
5549,1800353550,13
5550,1800340322,13
5550,1800128578,13
5550,1800120902,13
5550,1800018810,13
5550,1800026459,13
5551,1800184992,13
5551,1800024204,13
5551,1800026767,13
5551,1800228066,13
5551,1800103151,13
5552,1800235955,13
5552,1800020267,13
5552,1807579301,13
5552,1800223031,13
5552,1800182038,13
5553,1800353825,13
5553,1800137971,13
5553,1808467432,13
5553,1800099342,13
5553,1800022145,13
5554,1800244920,13
5554,1800096804,13
5554,1804861092,13
5554,1800054624,13
5554,1800223031,13
5555,1800161887,13
5555,1800195659,13
5555,1800022096,13
5555,1800244920,13
5555,1804861092,13
5556,1800096752,13
5556,1800112611,13
5556,1807428926,13
5556,1800025366,13
5556,1800261928,13
5557,1800341717,13
5557,1807455542,13
5557,1800019111,13
5557,1800223031,13
5557,1800150158,13
5558,1800256439,13
5558,1800205324,13
5558,1802814933,13
5558,1800026459,13
5558,1800340322,13
5559,1800037131,13
5559,1803248906,13
5559,1800353825,13
5559,1808411996,13
5559,1800108522,13
5560,1808405164,13
5560,1800025838,13
5560,1804486105,13
5560,1800109653,13
5560,1800228066,13
5561,1800223031,13
5561,1807455538,13
5561,1800018810,13
5561,1800113164,13
5561,1800350475,13
5562,1800365183,13
5562,1800128578,13
5562,1800353749,13
5562,1800228066,13
5562,1800023777,13
5563,1800340674,13
5563,1807743675,13
5563,1808411996,13
5563,1800223031,13
5563,1800026703,13
5564,1800353749,13
5564,1808472690,13
5564,1808403836,13
5564,1808405048,13
5564,1808404010,13
5565,1800074275,13
5565,1800025816,13
5565,1800018964,13
5565,1800019695,13
5565,1800025366,13
5566,1800070006,13
5566,1800223031,13
5566,1808393853,13
5566,1800113164,13
5566,1804383671,13
5567,1802821120,13
5567,1808396034,13
5567,1800092481,13
5567,1800019695,13
5567,1800103151,13
5568,1804476879,13
5568,1802816711,13
5568,1800354108,13
5568,1800019695,13
5568,1807537518,13
5569,1800223031,13
5569,1807579301,13
5569,1800023087,13
5569,1800113164,13
5569,1800021319,13
5570,1804861086,13
5570,1800182364,13
5570,1800019257,13
5570,1807426893,13
5570,1800018964,13
5571,1800023786,13
5571,1800088651,13
5571,1800227659,13
5571,1800071790,13
5571,1800022089,13
5572,1800025551,13
5572,1800043163,13
5572,1800353749,13
5572,1800022089,13
5572,1808406642,13
5573,1800019304,13
5573,1800019191,13
5573,1807776036,13
5573,1808403540,13
5573,1800018964,13
5574,1800019337,13
5574,1800162089,13
5574,1800353488,13
5574,1802814933,13
5574,1800228066,13
5575,1800267910,13
5575,1800223031,13
5575,1800353749,12.5
5575,1800233344,12.5
5575,1804383744,12.5
5576,1800353550,13
5576,1800305080,13
5576,1800230921,13
5576,1800018999,13
5576,1804383752,13
5577,1804104796,13
5577,1800024300,13
5577,1800082075,13
5577,1800022106,13
5577,1808403751,13
5578,1808476524,13
5578,1804329632,13
5578,1804383671,13
5578,1800244920,13
5578,1800025371,13
5579,1804318783,13
5579,1804749968,13
5579,1808439335,13
5579,1800025551,13
5579,1800139980,13
5580,1800024141,13
5580,1800070006,13
5580,1800057265,13
5580,1800228066,13
5580,1800109559,13
5581,1800243088,13
5581,1800183448,13
5581,1807634517,13
5581,1800019304,13
5581,1800352387,13
5582,1800228066,13
5582,1800421139,13
5582,1800022089,13
5582,1800022096,13
5582,1800340674,13
5583,1807751013,13
5583,1800228066,13
5583,1808429530,13
5583,1800120902,13
5583,1800026459,13
5584,1808512698,13
5584,1800024141,13
5584,1808405164,13
5584,1800353825,13
5584,1807816360,13
5585,1800024141,13
5585,1800057265,13
5585,1800223031,13
5585,1800228066,13
5585,1800120902,13
5586,1800107656,13
5586,1800025366,13
5586,1800025371,13
5586,1800022096,13
5586,1800234527,13
5587,1807428622,13
5587,1800128578,13
5587,1800018964,13
5587,1800105827,13
5587,1800228066,13
5588,1808419749,13
5588,1800043163,13
5588,1808405250,13
5588,1800025371,13
5588,1800023786,13
5589,1800115893,13
5589,1800054624,13
5589,1800159233,13
5589,1800350475,13
5589,1802761123,13
5590,1800112611,13
5590,1804589078,13
5590,1800353749,13
5590,1800353571,13
5590,1800249089,13
5591,1800223031,13
5591,1800248377,13
5591,1800228066,13
5591,1800021319,13
5591,1804358017,13
5592,1800057086,13
5592,1800159124,13
5592,1802761123,13
5592,1800021319,13
5592,1800021339,13
5593,1800233344,13
5593,1800024141,13
5593,1800057265,13
5593,1800021319,13
5593,1800350475,13
5594,1800019794,13
5594,1800022106,13
5594,1800420000,13
5594,1800233344,13
5594,1800245829,13
5595,1804329632,13
5595,1800023786,13
5595,1800020586,13
5595,1800022089,13
5595,1800025371,13
5596,1800021319,13
5596,1800228066,13
5596,1800350475,13
5596,1800113164,13
5596,1800245898,13
5597,1800367822,13
5597,1808419258,13
5597,1800105199,13
5597,1800113164,13
5597,1800182038,13
5598,1800021539,13
5598,1800236989,13
5598,1800018933,13
5598,1800057086,13
5598,1800120902,13
5599,1800353749,13
5599,1800019337,13
5599,1800043163,13
5599,1800228066,13
5599,1800022145,13
5600,1800062820,13
5600,1800353749,13
5600,1800233344,13
5600,1800025371,13
5600,1800228066,13
5601,1800082897,13
5601,1800235955,13
5601,1800096752,13
5601,1804090611,13
5601,1800233344,13
5602,1800205324,13
5602,1800026459,13
5602,1808409321,13
5602,1804383582,13
5602,1800350465,13
5603,1800026322,13
5603,1800050522,13
5603,1800048758,13
5603,1802814933,13
5603,1804861092,13
5604,1800057265,13
5604,1800021531,13
5604,1800268955,13
5604,1800021319,13
5604,1800120902,13
5605,1808409320,13
5605,1808419749,13
5605,1803453994,13
5605,1800043163,13
5605,1800025371,13
5606,1800104151,13
5606,1800422570,13
5606,1800122103,13
5606,1800071790,13
5606,1804861092,13
5607,1800169893,13
5607,1800205324,13
5607,1802814933,13
5607,1804383749,13
5607,1800223031,13
5608,1800070872,13
5608,1800090593,13
5608,1800018999,13
5608,1800223031,13
5608,1800182364,13
5609,1800310203,13
5609,1800182293,13
5609,1800228538,13
5609,1800133713,13
5609,1800018916,13
5610,1800317050,13
5610,1800112611,13
5610,1808416650,13
5610,1800043163,13
5610,1800099342,13
5611,1800139157,13
5611,1800182364,13
5611,1800252092,13
5611,1800223031,13
5611,1807657195,13
5612,1800192965,13
5612,1802814933,13
5612,1800361191,13
5612,1800018964,13
5612,1800128578,13
5613,1800026055,13
5613,1800126187,13
5613,1800256439,13
5613,1800018964,13
5613,1808472690,13
5614,1800229750,13
5614,1800229631,13
5614,1800135814,13
5614,1800024275,13
5614,1800071536,13
5615,1800026459,13
5615,1807761085,13
5615,1807645166,13
5615,1802761123,13
5615,1807426893,13
5616,1800150158,13
5616,1800082735,13
5616,1804383744,13
5616,1808416695,13
5616,1800245829,13
5617,1800340322,13
5617,1804329549,13
5617,1800238182,13
5617,1800182038,13
5617,1807426893,13
5618,1800125435,13
5618,1800049701,13
5618,1808405164,13
5618,1808465024,13
5618,1807462195,13
5619,1800235870,13
5619,1808404878,13
5619,1800103660,13
5619,1800228066,13
5619,1800024275,13
5620,1800024594,13
5620,1800367822,13
5620,1800019214,13
5620,1800223031,13
5620,1808419749,13
5621,1800024141,13
5621,1800231636,13
5621,1800350475,13
5621,1804133346,13
5621,1800022096,13
5622,1800048705,13
5622,1800252796,13
5622,1800040967,13
5622,1800021580,13
5622,1800116994,13
5623,1808419749,13
5623,1800018964,13
5623,1800353825,13
5623,1800022089,13
5623,1800228066,13
5624,1804861092,13
5624,1800103151,13
5624,1808491551,13
